CustomerKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,email,AnnualIncome,TotalChildren,EducationLevel,Occupation
19691,Gabriella,,Cox,31-08-1968,S,F,gabriella8@adventure-works.com,90000,0,Partial College,Professional
19692,Aaron,,Edwards,14-05-1969,M,M,aaron34@adventure-works.com,110000,4,Bachelors,Management
19693,Kayla,,Foster,26-06-1968,M,F,kayla40@adventure-works.com,80000,5,Partial College,Professional
19694,Stephanie,,Perez,13-03-1968,M,F,stephanie57@adventure-works.com,100000,1,Partial College,Professional
19695,Angel,D,Gonzalez,14-12-1973,M,M,angel31@adventure-works.com,100000,1,Partial College,Professional
19696,Adam,M,Patterson,09-08-1967,M,M,adam8@adventure-works.com,120000,1,Partial College,Professional
19697,Isabella,C,Wood,25-11-1967,S,F,isabella13@adventure-works.com,120000,1,High School,Professional
19698,Stephanie,J,Barnes,30-10-1967,M,F,stephanie30@adventure-works.com,130000,1,Bachelors,Management
19699,Stephanie,,James,08-05-1972,M,F,stephanie23@adventure-works.com,90000,4,High School,Professional
19700,Gabriel,,Hall,09-07-1972,M,M,gabriel52@adventure-works.com,110000,1,Partial College,Professional
19701,Arianna,,Wood,18-12-1960,M,F,arianna2@adventure-works.com,60000,2,High School,Professional
19702,Edward,,Diaz,31-03-1961,M,M,edward70@adventure-works.com,60000,2,High School,Professional
19703,Katelyn,E,Baker,31-03-1961,M,F,katelyn40@adventure-works.com,60000,2,High School,Professional
19704,Nathan,F,Collins,23-12-1960,M,M,nathan32@adventure-works.com,60000,2,High School,Professional
19705,Anna,,Hughes,29-08-1960,S,F,anna36@adventure-works.com,70000,4,High School,Professional
19706,Benjamin,M,Diaz,10-04-1961,S,M,benjamin23@adventure-works.com,80000,3,Partial College,Professional
19707,Cole,C,Cooper,19-07-1965,M,M,cole10@adventure-works.com,80000,2,Partial High School,Skilled Manual
19708,April,,Luo,08-03-1941,M,F,april5@adventure-works.com,80000,4,Graduate Degree,Management
19709,Christian,V,Martin,17-11-1941,M,M,christian50@adventure-works.com,40000,3,Partial College,Professional
19710,Arianna,S,Gonzales,06-04-1966,S,F,arianna15@adventure-works.com,80000,5,Partial College,Professional
19711,Devin,,Cooper,25-05-1966,S,M,devin76@adventure-works.com,100000,3,Partial College,Professional
19712,Eric,W,Phillips,23-05-1966,M,M,eric48@adventure-works.com,100000,0,Partial College,Professional
19713,Morgan,D,Stewart,05-08-1971,M,F,morgan46@adventure-works.com,100000,0,Partial College,Professional
19714,Angela,D,Price,24-03-1971,S,F,angela2@adventure-works.com,120000,1,High School,Professional
19715,Elijah,,Parker,05-12-1965,M,M,elijah28@adventure-works.com,120000,1,High School,Professional
19716,Logan,,Martin,22-04-1965,S,M,logan66@adventure-works.com,60000,3,Partial High School,Skilled Manual
19717,Edward,A,Hill,02-08-1965,S,M,edward5@adventure-works.com,60000,3,Partial High School,Skilled Manual
19718,Taylor,,Butler,10-11-1959,M,F,taylor39@adventure-works.com,70000,3,High School,Professional
19719,Hunter,H,Baker,16-02-1964,S,M,hunter42@adventure-works.com,70000,3,Graduate Degree,Management
19720,Kaitlyn,W,Phillips,21-03-1959,M,F,kaitlyn4@adventure-works.com,70000,3,Graduate Degree,Management
19721,Noah,,Allen,10-10-1958,S,M,noah71@adventure-works.com,70000,3,Graduate Degree,Management
19722,Dalton,P,Bailey,09-09-1964,M,M,dalton87@adventure-works.com,70000,3,Graduate Degree,Management
19723,Olivia,,Russell,05-08-1964,M,F,olivia65@adventure-works.com,70000,3,Graduate Degree,Management
19724,Bryce,,Morris,08-03-1964,S,M,bryce17@adventure-works.com,60000,3,Graduate Degree,Management
19725,Alexandria,A,Ramirez,03-04-1958,M,F,alexandria30@adventure-works.com,40000,3,Partial College,Professional
19726,Javier,E,Rubio,01-10-1942,M,M,javier14@adventure-works.com,60000,3,Graduate Degree,Management
19727,Natasha,J,Vazquez,21-09-1953,M,F,natasha14@adventure-works.com,60000,3,Graduate Degree,Management
19728,Wyatt,,Edwards,09-04-1944,M,M,wyatt47@adventure-works.com,60000,3,Graduate Degree,Management
19729,Nicole,,Patterson,30-10-1943,M,F,nicole59@adventure-works.com,60000,3,Graduate Degree,Management
19730,Ricardo,M,Black,18-02-1944,M,M,ricardo19@adventure-works.com,70000,5,Graduate Degree,Management
19731,Jonathan,,Allen,19-12-1943,M,M,jonathan53@adventure-works.com,80000,4,Graduate Degree,Management
19732,Kyle,,Hill,14-05-1950,S,M,kyle41@adventure-works.com,60000,3,Graduate Degree,Management
19733,Caitlin,C,Watson,19-04-1945,M,F,caitlin0@adventure-works.com,60000,3,Graduate Degree,Management
19734,Natalie,,Weisman,08-12-1944,M,F,natalie80@adventure-works.com,60000,3,Graduate Degree,Management
19735,Mackenzie,M,Reed,12-04-1945,M,F,mackenzie19@adventure-works.com,70000,5,Graduate Degree,Management
19736,Rachel,,Kelly,27-08-1945,M,F,rachel45@adventure-works.com,70000,5,Graduate Degree,Management
19737,Erin,J,Ramirez,16-08-1951,S,F,erin11@adventure-works.com,70000,5,Graduate Degree,Management
19738,Henry,,Martinez,22-01-1946,M,M,henry19@adventure-works.com,70000,5,Graduate Degree,Management
19739,Lucas,A,Perry,01-08-1945,M,M,lucas57@adventure-works.com,70000,5,Graduate Degree,Management
19740,Connie,R,Liang,21-05-1946,S,F,connie2@adventure-works.com,70000,5,Graduate Degree,Management
19741,María,R,Rivera,21-05-1946,S,F,maría10@adventure-works.com,80000,4,Graduate Degree,Management
19742,Alexia,,Russell,09-12-1946,M,F,alexia16@adventure-works.com,50000,4,Bachelors,Management
19743,Holly,,Rana,07-02-1947,S,F,holly10@adventure-works.com,60000,3,Graduate Degree,Management
19744,Tamara,,Cai,31-01-1947,M,F,tamara10@adventure-works.com,60000,3,Graduate Degree,Management
19745,Kayla,D,Simmons,14-09-1952,M,F,kayla39@adventure-works.com,60000,3,Graduate Degree,Management
19746,Stephanie,A,Sanders,17-08-1952,M,F,stephanie27@adventure-works.com,70000,5,Graduate Degree,Management
19747,Louis,,Rai,17-06-1948,M,M,louis33@adventure-works.com,50000,4,Bachelors,Management
19748,Cory,,Prasad,19-12-1951,M,M,cory7@adventure-works.com,20000,4,High School,Skilled Manual
19749,Natalie,A,Jackson,15-03-1984,S,F,natalie79@adventure-works.com,70000,0,Partial College,Skilled Manual
19750,Miguel,,Flores,03-12-1982,S,M,miguel58@adventure-works.com,40000,0,Partial High School,Clerical
19751,Kaylee,E,Hall,03-01-1983,S,F,kaylee45@adventure-works.com,40000,0,Partial High School,Clerical
19752,Ebony,,Madan,23-09-1959,M,F,ebony7@adventure-works.com,20000,4,High School,Skilled Manual
19753,Lisa,A,Gao,18-11-1953,M,F,lisa18@adventure-works.com,20000,4,High School,Skilled Manual
19754,Francisco,,Rana,19-01-1983,S,M,francisco12@adventure-works.com,40000,0,Partial College,Skilled Manual
19755,Lauren,M,Foster,22-12-1982,M,F,lauren62@adventure-works.com,40000,0,Partial College,Skilled Manual
19756,Nicolas,J,Yuan,31-01-1983,S,M,nicolas4@adventure-works.com,60000,0,Partial College,Skilled Manual
19757,Allison,A,Allen,06-11-1981,M,F,allison45@adventure-works.com,60000,0,Partial College,Skilled Manual
19758,Alex,,Wright,24-06-1982,S,M,alex50@adventure-works.com,60000,0,Partial College,Skilled Manual
19759,Sydney,,Barnes,04-10-1981,M,F,sydney25@adventure-works.com,60000,0,Partial College,Skilled Manual
19760,Sydney,,Russell,30-10-1981,S,F,sydney42@adventure-works.com,60000,0,Partial College,Skilled Manual
19761,Alan,,Lu,09-12-1955,M,M,alan14@adventure-works.com,20000,2,Partial High School,Clerical
19762,Warren,A,Ma,20-06-1961,S,M,warren30@adventure-works.com,20000,2,Partial High School,Clerical
19763,Roger,F,Lu,05-10-1961,M,M,roger16@adventure-works.com,30000,3,Partial College,Clerical
19764,Wayne,,Pal,15-10-1956,M,M,wayne14@adventure-works.com,20000,2,Partial High School,Clerical
19765,Ruben,I,Patel,15-03-1957,M,M,ruben3@adventure-works.com,30000,3,High School,Skilled Manual
19766,Edwin,,Lin,29-01-1957,M,M,edwin8@adventure-works.com,30000,3,High School,Skilled Manual
19767,Ross,,Serrano,13-08-1985,S,M,ross34@adventure-works.com,40000,0,Partial High School,Clerical
19768,Christopher,C,Jackson,15-04-1986,S,M,christopher12@adventure-works.com,40000,0,Partial High School,Clerical
19769,Andrea,,Peterson,24-01-1986,M,F,andrea5@adventure-works.com,30000,0,Partial College,Skilled Manual
19770,Rosa,L,Liang,19-02-1963,M,F,rosa16@adventure-works.com,30000,3,High School,Skilled Manual
19771,Tasha,A,Jai,08-01-1958,M,F,tasha12@adventure-works.com,30000,3,High School,Skilled Manual
19772,Hector,E,Vazquez,06-05-1965,S,M,hector12@adventure-works.com,80000,2,Partial College,Skilled Manual
19773,Ricky,,Gutierrez,08-09-1959,M,M,ricky11@adventure-works.com,80000,2,Partial College,Skilled Manual
19774,Brianna,M,Davis,06-05-1981,M,F,brianna4@adventure-works.com,40000,0,High School,Skilled Manual
19775,Alisha,,Cai,23-10-1980,S,F,alisha22@adventure-works.com,40000,0,High School,Skilled Manual
19776,Judith,,Murphy,18-11-1980,M,F,judith6@adventure-works.com,40000,0,High School,Skilled Manual
19777,Jonathan,C,Thomas,15-05-1986,M,M,jonathan64@adventure-works.com,60000,0,Partial College,Skilled Manual
19778,Isabella,,Jones,12-02-1981,M,F,isabella60@adventure-works.com,60000,0,Partial College,Skilled Manual
19779,Emily,,Foster,10-07-1978,S,F,emily41@adventure-works.com,60000,0,Partial College,Skilled Manual
19780,Brianna,J,White,10-06-1979,S,F,brianna11@adventure-works.com,70000,0,Partial College,Professional
19781,Alexis,,Washington,30-09-1981,M,F,alexis36@adventure-works.com,60000,0,Partial College,Professional
19782,Derek,R,Shan,15-10-1960,S,M,derek9@adventure-works.com,80000,2,High School,Skilled Manual
19783,Tony,P,Kumar,04-05-1966,S,M,tony10@adventure-works.com,80000,2,High School,Skilled Manual
19784,Christy,,Liu,17-03-1961,M,F,christy4@adventure-works.com,80000,2,High School,Skilled Manual
19785,Olivia,D,Ramirez,09-07-1966,M,F,olivia42@adventure-works.com,80000,2,High School,Skilled Manual
19786,Robin,,Carlson,25-01-1962,M,F,robin14@adventure-works.com,80000,2,High School,Skilled Manual
19787,Alex,C,Hill,26-12-1961,S,M,alex42@adventure-works.com,80000,2,High School,Skilled Manual
19788,Kristen,C,Hu,15-06-1967,S,F,kristen17@adventure-works.com,80000,2,High School,Skilled Manual
19789,Gloria,L,Munoz,08-10-1961,M,F,gloria7@adventure-works.com,80000,2,High School,Skilled Manual
19790,Amy,,Wu,25-04-1962,S,F,amy14@adventure-works.com,80000,2,High School,Skilled Manual
19791,Warren,,Zhou,06-10-1961,S,M,warren24@adventure-works.com,80000,2,High School,Skilled Manual
19792,Cristina,R,Nara,23-02-1963,S,F,cristina15@adventure-works.com,70000,2,High School,Professional
19793,Tina,K,Smith,19-11-1962,S,F,tina10@adventure-works.com,70000,2,High School,Professional
19794,Danny,K,Ortega,08-11-1968,S,M,danny23@adventure-works.com,70000,2,High School,Professional
19795,Casey,,Navarro,13-07-1963,M,M,casey33@adventure-works.com,100000,1,Bachelors,Management
19796,Marshall,M,Xie,12-05-1964,S,M,marshall24@adventure-works.com,120000,5,Bachelors,Management
19797,Clarence,,Liu,23-05-1964,S,M,clarence40@adventure-works.com,130000,0,Graduate Degree,Management
19798,Bianca,,Ma,06-05-1970,M,F,bianca12@adventure-works.com,110000,4,Bachelors,Management
19799,Austin,L,Taylor,15-12-1978,S,M,austin46@adventure-works.com,80000,0,Bachelors,Management
19800,Lauren,E,White,10-09-1978,S,F,lauren31@adventure-works.com,80000,0,Bachelors,Management
19801,John,,Lee,04-10-1985,S,M,john56@adventure-works.com,30000,0,High School,Professional
19802,Sara,,James,10-01-1980,S,F,sara8@adventure-works.com,30000,0,High School,Professional
19803,Jermaine,E,Mehta,04-10-1985,S,M,jermaine12@adventure-works.com,30000,0,Partial High School,Skilled Manual
19804,Cameron,C,Foster,13-08-1985,S,M,cameron11@adventure-works.com,60000,0,Partial College,Professional
19805,Mariah,S,Butler,02-08-1985,S,F,mariah19@adventure-works.com,60000,0,Partial College,Professional
19806,Nancy,U,Perez,22-08-1979,S,F,nancy24@adventure-works.com,60000,0,Partial College,Professional
19807,Shannon,,Zhao,21-10-1964,M,F,shannon11@adventure-works.com,110000,1,Bachelors,Management
19808,Brooke,,Kelly,26-07-1971,M,F,brooke2@adventure-works.com,130000,0,Graduate Degree,Management
19809,Eric,,Sharma,20-10-1977,M,M,eric38@adventure-works.com,130000,0,Graduate Degree,Management
19810,Oscar,,Long,14-04-1963,S,M,oscar17@adventure-works.com,60000,2,High School,Professional
19811,Evan,,Allen,21-04-1963,M,M,evan42@adventure-works.com,60000,2,High School,Professional
19812,Sydney,K,Morgan,13-08-1968,S,F,sydney6@adventure-works.com,70000,2,Partial College,Professional
19813,Rebecca,H,Perez,16-07-1962,M,F,rebecca14@adventure-works.com,80000,2,Bachelors,Management
19814,Blake,T,Washington,12-08-1962,M,M,blake61@adventure-works.com,80000,2,Bachelors,Management
19815,Christian,A,Thompson,06-10-1962,M,M,christian51@adventure-works.com,80000,2,Bachelors,Management
19816,Lucas,,Brown,15-11-1968,M,M,lucas17@adventure-works.com,90000,2,Partial College,Professional
19817,Morgan,,Flores,05-08-1967,S,F,morgan82@adventure-works.com,60000,2,High School,Professional
19818,Brianna,R,Anderson,17-07-1961,M,F,brianna8@adventure-works.com,60000,2,High School,Professional
19819,Andrew,,Brown,09-11-1961,M,M,andrew13@adventure-works.com,60000,2,High School,Professional
19820,Alexandra,A,Coleman,31-08-1961,M,F,alexandra29@adventure-works.com,60000,2,High School,Professional
19821,Tabitha,E,Vazquez,08-12-1972,M,F,tabitha35@adventure-works.com,70000,3,Partial College,Professional
19822,Carlos,,Adams,24-01-1976,M,M,carlos42@adventure-works.com,90000,4,Partial College,Professional
19823,Abigail,,Foster,26-04-1971,M,F,abigail41@adventure-works.com,90000,4,Partial College,Professional
19824,Jordan,,Perry,13-11-1970,S,M,jordan4@adventure-works.com,90000,5,Partial College,Professional
19825,Gilbert,I,Ferrier,13-08-1970,M,M,gilbert42@adventure-works.com,120000,2,Bachelors,Management
19826,Clarence,R,Zhao,02-08-1975,S,M,clarence6@adventure-works.com,80000,4,Bachelors,Management
19827,Justin,P,Smith,08-03-1975,M,M,justin32@adventure-works.com,80000,4,Bachelors,Management
19828,Madison,H,Wilson,05-07-1969,M,F,madison7@adventure-works.com,80000,4,Bachelors,Management
19829,Lucas,C,Mitchell,02-03-1969,S,M,lucas3@adventure-works.com,60000,3,Graduate Degree,Professional
19830,Gabrielle,,Long,20-12-1973,S,F,gabrielle32@adventure-works.com,70000,1,Bachelors,Professional
19831,Charles,,Green,20-02-1968,M,M,charles34@adventure-works.com,70000,1,Partial College,Skilled Manual
19832,Sheila,S,Hernandez,21-05-1978,M,F,sheila4@adventure-works.com,40000,4,High School,Skilled Manual
19833,Michelle,N,Kelly,22-08-1947,M,F,michelle4@adventure-works.com,50000,4,Bachelors,Management
19834,Johnny,,Sharma,02-02-1948,M,M,johnny10@adventure-works.com,50000,4,Bachelors,Management
19835,Jordan,L,Allen,09-07-1947,M,F,jordan52@adventure-works.com,60000,3,Graduate Degree,Management
19836,Kevin,,Jai,02-02-1948,M,M,kevin35@adventure-works.com,60000,3,Graduate Degree,Management
19837,Philip,B,Jimenez,04-09-1958,M,M,philip5@adventure-works.com,70000,5,Bachelors,Management
19838,Jared,,Ramirez,16-04-1948,M,M,jared10@adventure-works.com,70000,5,Bachelors,Management
19839,Carly,,Yuan,19-01-1949,M,F,carly6@adventure-works.com,60000,3,Graduate Degree,Management
19840,Jessica,,James,10-03-1949,M,F,jessica20@adventure-works.com,60000,4,Graduate Degree,Management
19841,Alexandria,L,Jenkins,30-09-1954,M,F,alexandria7@adventure-works.com,70000,5,Bachelors,Management
19842,Katherine,S,Phillips,29-10-1948,M,F,katherine54@adventure-works.com,70000,5,Bachelors,Management
19843,Connor,G,Kumar,16-06-1954,S,M,connor23@adventure-works.com,70000,5,Bachelors,Management
19844,Emma,,Murphy,02-03-1949,M,F,emma32@adventure-works.com,70000,5,Bachelors,Management
19845,Fernando,P,Hernandez,07-08-1948,M,M,fernando24@adventure-works.com,70000,5,Bachelors,Management
19846,Seth,J,Patterson,20-04-1949,M,M,seth58@adventure-works.com,70000,5,Bachelors,Management
19847,Brendan,L,Anand,25-08-1948,S,M,brendan20@adventure-works.com,70000,5,Bachelors,Management
19848,Bryant,C,Malhotra,12-08-1948,M,M,bryant5@adventure-works.com,80000,5,Bachelors,Management
19849,Jorge,J,Wu,12-04-1955,M,M,jorge8@adventure-works.com,40000,4,High School,Professional
19850,Jeremiah,C,Hill,14-01-1950,M,M,jeremiah16@adventure-works.com,40000,4,High School,Professional
19851,Louis,M,Pal,02-12-1950,S,M,louis28@adventure-works.com,70000,4,Bachelors,Management
19852,Eric,,Carter,22-04-1951,S,M,eric52@adventure-works.com,70000,5,Bachelors,Management
19853,Ricky,E,Ramos,09-08-1957,M,M,ricky18@adventure-works.com,70000,5,Bachelors,Management
19854,Katherine,E,Hall,15-04-1952,S,F,katherine95@adventure-works.com,70000,5,Bachelors,Management
19855,John,,Smith,22-02-1957,M,M,john37@adventure-works.com,70000,5,Bachelors,Management
19856,Tammy,K,Madan,14-12-1951,M,F,tammy8@adventure-works.com,60000,4,Bachelors,Management
19857,Megan,M,Rogers,12-03-1952,S,F,megan30@adventure-works.com,60000,4,Bachelors,Management
19858,Jenna,G,Collins,21-04-1952,M,F,jenna2@adventure-works.com,60000,4,Bachelors,Management
19859,Lisa,C,Zhao,08-01-1952,M,F,lisa14@adventure-works.com,60000,4,Bachelors,Management
19860,Sara,,Young,11-04-1953,S,F,sara44@adventure-works.com,70000,2,Partial College,Professional
19861,Caroline,,Perry,03-03-1953,M,F,caroline9@adventure-works.com,70000,2,Partial College,Professional
19862,Emily,P,Harris,07-02-1954,M,F,emily14@adventure-works.com,40000,2,High School,Professional
19863,Paige,,Powell,13-03-1954,M,F,paige9@adventure-works.com,60000,2,Partial College,Professional
19864,Isaiah,J,Brooks,16-06-1954,M,M,isaiah1@adventure-works.com,60000,2,Partial College,Professional
19865,Hailey,D,Butler,04-08-1953,M,F,hailey34@adventure-works.com,60000,2,Partial College,Professional
19866,Martin,P,Patel,15-12-1953,M,M,martin8@adventure-works.com,60000,2,Partial College,Professional
19867,Juan,J,Sanchez,19-06-1954,M,M,juan28@adventure-works.com,60000,2,Partial College,Professional
19868,Kyle,L,Jenkins,23-06-1954,S,M,kyle2@adventure-works.com,60000,2,Bachelors,Management
19869,Carol,A,Brooks,18-11-1953,M,F,carol23@adventure-works.com,70000,4,Partial College,Professional
19870,James,M,Martin,13-10-1960,M,M,james87@adventure-works.com,40000,2,Partial High School,Skilled Manual
19871,Bryce,,Rivera,13-03-1960,S,M,bryce16@adventure-works.com,60000,2,Partial College,Professional
19872,Faith,,Foster,19-09-1966,M,F,faith15@adventure-works.com,40000,2,Partial High School,Skilled Manual
19873,Dylan,,Thomas,31-01-1956,S,M,dylan41@adventure-works.com,40000,2,Partial High School,Skilled Manual
19874,Sara,,Rogers,19-09-1966,M,F,sara21@adventure-works.com,40000,2,Partial High School,Skilled Manual
19875,Patrick,,James,16-11-1955,M,M,patrick5@adventure-works.com,60000,2,Partial College,Professional
19876,Nathan,K,Edwards,11-12-1955,M,M,nathan31@adventure-works.com,60000,2,Partial College,Professional
19877,Steve,D,Zheng,19-04-1961,M,M,steve22@adventure-works.com,60000,2,Partial College,Professional
19878,Morgan,P,Jackson,24-01-1956,M,F,morgan34@adventure-works.com,70000,4,Partial College,Professional
19879,Ian,S,Green,14-11-1955,M,M,ian29@adventure-works.com,70000,4,Partial College,Professional
19880,Emma,E,Bennett,13-11-1955,M,F,emma49@adventure-works.com,70000,4,Partial College,Professional
19881,Aidan,J,Long,19-10-1955,M,M,aidan10@adventure-works.com,80000,3,Bachelors,Management
19882,Richard,L,Phillips,21-12-1955,S,M,richard34@adventure-works.com,80000,3,Bachelors,Management
19883,Kevin,,Young,16-04-1956,M,M,kevin53@adventure-works.com,80000,3,Bachelors,Management
19884,James,,Simmons,05-04-1962,M,M,james31@adventure-works.com,60000,2,High School,Professional
19885,Isaac,,Turner,21-03-1957,S,M,isaac27@adventure-works.com,60000,2,High School,Professional
19886,Marcus,V,Butler,29-01-1957,M,M,marcus64@adventure-works.com,60000,2,High School,Professional
19887,Olivia,,Walker,16-06-1957,M,F,olivia22@adventure-works.com,60000,2,Partial College,Professional
